temp_k_4,temp_k_3,temp_k_2,temp_k_1,temp_k,cons_k_5,cons_k_4,cons_k_3,cons_k_2,cons_k_1,holiday,cons_k
15.46435556,17.31551712,15.74289107,14.56157361,14.49209868,321.2,326.6,336.2,343.9,346.2,0,360.8
13.79622178,15.46435556,17.31551712,15.74289107,14.56157361,339.3,321.2,326.6,336.2,343.9,0,346.2
13.18899419,13.79622178,15.46435556,17.31551712,15.74289107,330.8,339.3,321.2,326.6,336.2,0,343.9
11.50054154,13.18899419,13.79622178,15.46435556,17.31551712,350.6,330.8,339.3,321.2,326.6,0,336.2
12.74211066,11.50054154,13.18899419,13.79622178,15.46435556,349.6,350.6,330.8,339.3,321.2,0,326.6
14.13405993,12.74211066,11.50054154,13.18899419,13.79622178,341.1,349.6,350.6,330.8,339.3,1,321.2
15.39014936,14.13405993,12.74211066,11.50054154,13.18899419,327.6,341.1,349.6,350.6,330.8,1,339.3
12.33176562,15.39014936,14.13405993,12.74211066,11.50054154,337.3,327.6,341.1,349.6,350.6,0,330.8
11.43331997,12.33176562,15.39014936,14.13405993,12.74211066,355,337.3,327.6,341.1,349.6,0,350.6
13.56460604,11.43331997,12.33176562,15.39014936,14.13405993,325.5,355,337.3,327.6,341.1,0,349.6
15.98571071,13.56460604,11.43331997,12.33176562,15.39014936,299,325.5,355,337.3,327.6,1,341.1
18.36316135,15.98571071,13.56460604,11.43331997,12.33176562,255.7,299,325.5,355,337.3,1,327.6
16.58922947,18.36316135,15.98571071,13.56460604,11.43331997,223.4,255.7,299,325.5,355,1,337.3
17.04297246,16.58922947,18.36316135,15.98571071,13.56460604,238.1,223.4,255.7,299,325.5,1,355
19.28922439,17.04297246,16.58922947,18.36316135,15.98571071,230.8,238.1,223.4,255.7,299,0,325.5
21.05005557,19.28922439,17.04297246,16.58922947,18.36316135,208.9,230.8,238.1,223.4,255.7,0,299
20.48452532,21.05005557,19.28922439,17.04297246,16.58922947,238.5,208.9,230.8,238.1,223.4,0,255.7
19.53727286,20.48452532,21.05005557,19.28922439,17.04297246,222,238.5,208.9,230.8,238.1,0,223.4
20.56797753,19.53727286,20.48452532,21.05005557,19.28922439,214.1,222,238.5,208.9,230.8,0,238.1
22.21500086,20.56797753,19.53727286,20.48452532,21.05005557,212.4,214.1,222,238.5,208.9,1,230.8
21.1062827,22.21500086,20.56797753,19.53727286,20.48452532,204.4,212.4,214.1,222,238.5,1,208.9
16.59367882,21.1062827,22.21500086,20.56797753,19.53727286,219.3,204.4,212.4,214.1,222,1,238.5
14.3389226,16.59367882,21.1062827,22.21500086,20.56797753,235.8,219.3,204.4,212.4,214.1,1,222
15.53868504,14.3389226,16.59367882,21.1062827,22.21500086,236,235.8,219.3,204.4,212.4,1,214.1
17.63277787,15.53868504,14.3389226,16.59367882,21.1062827,228.5,236,235.8,219.3,204.4,0,212.4
17.48973548,17.63277787,15.53868504,14.3389226,16.59367882,239.5,228.5,236,235.8,219.3,0,204.4
15.16208443,17.48973548,17.63277787,15.53868504,14.3389226,263,239.5,228.5,236,235.8,1,219.3
15.55499631,15.16208443,17.48973548,17.63277787,15.53868504,238,263,239.5,228.5,236,1,235.8
14.84093752,15.55499631,15.16208443,17.48973548,17.63277787,261.9,238,263,239.5,228.5,0,236
15.09926804,14.84093752,15.55499631,15.16208443,17.48973548,268.7,261.9,238,263,239.5,0,228.5
16.18465956,15.09926804,14.84093752,15.55499631,15.16208443,253.4,268.7,261.9,238,263,0,239.5
17.01995285,16.18465956,15.09926804,14.84093752,15.55499631,264.9,253.4,268.7,261.9,238,0,263
18.07531217,17.01995285,16.18465956,15.09926804,14.84093752,255,264.9,253.4,268.7,261.9,0,238
16.95620158,18.07531217,17.01995285,16.18465956,15.09926804,255.9,255,264.9,253.4,268.7,1,261.9
17.04670832,16.95620158,18.07531217,17.01995285,16.18465956,244,255.9,255,264.9,253.4,1,268.7
15.60672652,17.04670832,16.95620158,18.07531217,17.01995285,249.2,244,255.9,255,264.9,1,253.4
12.85209647,15.60672652,17.04670832,16.95620158,18.07531217,284.2,249.2,244,255.9,255,0,264.9
9.602331872,12.85209647,15.60672652,17.04670832,16.95620158,335.6,284.2,249.2,244,255.9,0,255
9.660713071,9.602331872,12.85209647,15.60672652,17.04670832,357.7,335.6,284.2,249.2,244,0,255.9
12.17041606,9.660713071,9.602331872,12.85209647,15.60672652,341.6,357.7,335.6,284.2,249.2,0,244
14.6186033,12.17041606,9.660713071,9.602331872,12.85209647,304.8,341.6,357.7,335.6,284.2,1,249.2
17.03635588,14.6186033,12.17041606,9.660713071,9.602331872,264.8,304.8,341.6,357.7,335.6,1,284.2
18.34035841,17.03635588,14.6186033,12.17041606,9.660713071,241.1,264.8,304.8,341.6,357.7,0,335.6
17.50339375,18.34035841,17.03635588,14.6186033,12.17041606,249,241.1,264.8,304.8,341.6,0,357.7
16.19047119,17.50339375,18.34035841,17.03635588,14.6186033,262.4,249,241.1,264.8,304.8,0,341.6
16.08984896,16.19047119,17.50339375,18.34035841,17.03635588,277.7,262.4,249,241.1,264.8,0,304.8
17.48273206,16.08984896,16.19047119,17.50339375,18.34035841,252.4,277.7,262.4,249,241.1,0,264.8
18.80913996,17.48273206,16.08984896,16.19047119,17.50339375,234.4,252.4,277.7,262.4,249,1,241.1
19.5257366,18.80913996,17.48273206,16.08984896,16.19047119,225.1,234.4,252.4,277.7,262.4,1,249
20.39811333,19.5257366,18.80913996,17.48273206,16.08984896,230.7,225.1,234.4,252.4,277.7,0,262.4
17.87222835,20.39811333,19.5257366,18.80913996,17.48273206,225.5,230.7,225.1,234.4,252.4,0,277.7
16.50847781,17.87222835,20.39811333,19.5257366,18.80913996,243.6,225.5,230.7,225.1,234.4,0,252.4
